Nome;Unidade;Quantidade;Preço
nan nan - dn 16 ml 39 12.18;vg;1;475.02
nan nan - dn 20 ml 47 13.59;vg;1;638.73
nan nan - dn 25 ml 18 23.88;vg;1;429.84
nan nan - dn 32 ml 6 27.94;vg;1;167.64
nan nan - dn 40 ml 4 43.4;vg;1;173.6
nan nan - dn 16 un 41 21.43;vg;1;878.63
nan nan - dn 20 un 22 23.32;vg;1;513.04
nan nan - dn 25 un 11 34.32;vg;1;377.52
nan nan - dn 32 un 32 50.95;vg;1;1630.4
nan nan - dn 20 ml 15 8.7;vg;1;130.5
nan nan - dn 16 un 1 67.69;vg;1;67.69
nan nan - dn 20 un 3 81.12;vg;1;243.36
nan nan - dn 25 un 1 98.98;vg;1;98.98
nan nan - dn 16 un 14 41.84;vg;1;585.76
nan nan - dn 20 un 7 44.4;vg;1;310.8
nan nan - dn 20 un 2 46.94;vg;1;93.88
nan 1.3. fornecimento e instalação de caixa e coletores para pex, incluindo todos os acessórios, valvulas etc , assente: un 2 504.96;vg;1;1009.92
"nan 2.2. fornecimento e instalação de bomba recirculadora ""grundfos alpha 1 15-40-130"" no ccircuito de retorno, incluindo todas as ligações, acessorios e fixações, de acordo com a cte, assente; un 2 1097.23";vg;1;2194.46
nan nan - dn 16 ml 45 12.18;vg;1;548.1
nan nan - dn 20 ml 34 13.59;vg;1;462.06
nan nan - dn 25 ml 25 23.88;vg;1;597.0
nan nan - dn 32 ml 16 27.94;vg;1;447.04
nan nan - dn 16 un 45 21.43;vg;1;964.35
nan nan - dn 20 un 35 23.32;vg;1;816.2
nan nan - dn 25 un 15 34.32;vg;1;514.8
nan nan - dn 32 un 16 50.95;vg;1;815.2
nan nan - dn 20 ml 7 8.7;vg;1;60.9
nan nan - dn 20 un 5 81.12;vg;1;405.6
nan nan - dn 20 un 4 44.4;vg;1;177.6
nan nan - dn 20 un 1 46.94;vg;1;46.94
nan 1.3. fornecimento e instalação de caixa e coletores para pex, incluindo todos os acessórios, valvulas etc , assente: un 1 504.96;vg;1;504.96
nan nan - dn 16 ml 44 12.18;vg;1;535.92
nan nan - dn 20 ml 28 13.59;vg;1;380.52
nan nan - dn 25 ml 24 23.88;vg;1;573.12
nan nan - dn 20 un 19 23.32;vg;1;443.08
nan nan - dn 25 un 22 34.32;vg;1;755.04
nan nan - dn 16 un 3 67.69;vg;1;203.07
nan nan - dn 25 un 5 88.78;vg;1;443.9
nan nan - dn 16 un 15 41.84;vg;1;627.6
nan nan - dn 20 ml 35 13.59;vg;1;475.65
nan nan - dn 25 ml 29 23.88;vg;1;692.52
nan nan - dn 32 ml 14 27.94;vg;1;391.16
nan nan - dn 40 ml 8 43.4;vg;1;347.2
nan nan - dn 16 un 54 21.43;vg;1;1157.22
nan nan - dn 20 un 23 23.32;vg;1;536.36
nan nan - dn 25 un 36 34.32;vg;1;1235.52
nan nan - dn 20 ml 14 8.7;vg;1;121.8
nan nan - dn 25 un 10 88.78;vg;1;887.8
nan nan - dn 16 un 4 75.33;vg;1;301.32
nan nan - dn 25 un 2 98.98;vg;1;197.96
nan nan - dn 16 un 10 41.84;vg;1;418.4
nan nan - dn 20 un 8 44.4;vg;1;355.2
"nan 2.1. fornecimento e instalação de depósito de acumulação elétrico com 200 lts, da ""bosch naturaaqua"", com resistência eléctrica de apoio com 2,0kw, válvula misturadora termostática de 3/4"", e vaso de expansão de 12 lts para o circuito aberto, instalados nos apartamentos, de acordo com as ctes, assente; 2 2486.45";vg;1;4972.9
nan 1. fornecimento dos manuais de instruções e de funcionamento de todos os equipamentos, acessórios e instrumentos respeitantes às redes de águas de consumo e prestação de formação aos funcionários e utilizadores da edificação. vg 1 1291.04;vg;1;1291.04
nan 2. execução de testes e ensaios para confirmação da estanquidade e funcionamento das redes de água de consumo, de acordo com as condições técnicas, disposições regulamentares e indicações da fiscalização, incluindo todo o equipamento para leituras e análise, correcções e afinações. vg 1 2582.1;vg;1;2582.1
"nan 3. execução e fornecimento de processo de ''telas finais"" conforme instruções da fiscalização, de todas as redes de consumo executadas, desviadas ou adaptadas em obra, incluindo actualização do cadastro e todos os trabalhos e fornecimentos acessórios ou complementares. vg 1 3506.55";vg;1;3506.55
nan nan dn200 ml 10 70.29;vg;1;702.9
nan 1.2.1. dn90 ml 9 37.75;vg;1;339.75
nan 1.2.2. dn110 ml 137.5 35.65;vg;1;4901.88
nan 1.2.3. dn125 ml 49.5 42.37;vg;1;2097.32
nan 1.3.1. dn50 un 2 150.35;vg;1;300.7
nan 1.4.1. dn125 un 1 129.82;vg;1;129.82
nan 1.4.2 dn110 un 2 119.56;vg;1;239.12
nan 2.1. execução de caixa de visita de secção quadrada, incluindo escavação, aterro, compactação, aro em cantoneira metálica, tampa com acabamento igual ao pavimento da classe b125, incluindo todas as ligações, remates e trabalhos complementares. un 1 1264.66;vg;1;1264.66
nan 1.1.1. dn75 un 2 28.1;vg;1;56.2
nan 1.1.2 dn110 un 10 35.65;vg;1;356.5
nan 1.2.1. dn75 un 1 25.91;vg;1;25.91
nan 1.2.2. dn100 un 1 28.49;vg;1;28.49
nan 1.1.1. dn40 ml 7.7 24.93;vg;1;191.96
nan 1.1.2. dn50 ml 28.6 28.52;vg;1;815.67
nan 1.1.3. dn75 ml 11 35.51;vg;1;390.61
nan 1.1.4. dn90 ml 11 40.06;vg;1;440.66
nan 1.2.1. dn90 un 1 28.52;vg;1;28.52
nan 1.2.2. dn110 un 2 29.8;vg;1;59.6
nan 1.2.3. dn125 un 3 31.08;vg;1;93.24
nan 1.3.1. - 1/40 un 1 68.17;vg;1;68.17
nan 1.3.2. - 5/50 un 3 88.73;vg;1;266.19
nan 1.4.1 sifões de garrafa (lavatórios, bidés) un 5 69.2;vg;1;346.0
nan 1.4.2 sifões de caixa (lava-loiças) un 2 86.14;vg;1;172.28
nan 1.4.3 sifões de parede (mll, mlr) un 2 52.76;vg;1;105.52
nan 1.4.4 sifões de chuveiro un 1 63.02;vg;1;63.02
nan 1.4.5 sifões de banheira un 2 65.61;vg;1;131.22
nan 1.1.1. dn40 ml 5.5 24.93;vg;1;137.12
nan 1.1.2. dn50 ml 25.3 28.52;vg;1;721.56
nan 1.1.3. dn75 ml 6.6 35.51;vg;1;234.37
nan 1.1.4. dn90 ml 7.7 40.06;vg;1;308.46
nan 1.2.1. dn50 un 3 25.93;vg;1;77.79
nan 1.2.2. dn90 un 1 28.52;vg;1;28.52
nan 1.3.1. - 5/50 un 4 88.73;vg;1;354.92
nan 1.4.1. sifões de garrafa (lavatórios, bidés) un 5 69.2;vg;1;346.0
nan 1.4.2. sifões de caixa (lava-loiças) un 2 86.14;vg;1;172.28
nan 1.4.3. sifões de parede (mll, mlr) un 3 52.76;vg;1;158.28
nan 1.4.4. sifões de chuveiro un 2 63.02;vg;1;126.04
nan 1.4.5. sifões de banheira un 1 65.61;vg;1;65.61
nan 1.1.1. dn40 ml 6.6 24.93;vg;1;164.54
nan 1.1.2 dn50 ml 12.1 28.52;vg;1;345.09
nan 1.1.3 dn75 ml 5.5 35.51;vg;1;195.3
nan 1.1.4 dn90 ml 7.7 40.06;vg;1;308.46
nan 1.2.1. dn50 un 2 25.93;vg;1;51.86
nan 1.2.2. dn90 un 4 28.52;vg;1;114.08
nan 1.3.1. - 5/50 un 5 88.73;vg;1;443.65
nan 1.4.1. sifões de garrafa (lavatórios, bidés) un 6 69.2;vg;1;415.2
nan 1.4.2. sifões de caixa (lava-loiças) un 1 86.14;vg;1;86.14
nan 1.4.3. sifões de parede (mll, mlr) un 2 52.76;vg;1;105.52
nan 1.1.2 dn50 ml 14.3 28.52;vg;1;407.84
nan 1.1.3 dn75 ml 3.3 35.51;vg;1;117.18
nan 1.1.4 dn90 ml 6.6 40.06;vg;1;264.4
nan 1.3.1. - 1/40 un 2 68.17;vg;1;136.34
nan 1.3.2. - 5/50 un 4 88.73;vg;1;354.92
nan 1.1.1 dn40 ml 7.7 24.93;vg;1;191.96
nan 1.1.2 dn50 ml 15.4 28.52;vg;1;439.21
nan 1.1.3 dn75 ml 7.7 35.51;vg;1;273.43
nan 1.2.2. dn90 un 2 28.52;vg;1;57.04
nan 1.4.1. sifões de garrafa (lavatórios, bidés) un 4 69.2;vg;1;276.8
nan 1.4.3. sifões de parede (mll, mlr) un 4 52.76;vg;1;211.04
nan 1.4.4. sifões de chuveiro un 3 63.02;vg;1;189.06
nan 4.1. fornecimento dos manuais de instruções e de funcionamento de todos os equipamentos, acessórios e instrumentos respeitantes às redes de drenagem de águas residuais domésticas e pluviais, prestação de formação aos funcionários e utilizadores da edificação. vg 1 842.81;vg;1;842.81
nan 4.2. execução de testes e ensaios, conforme a legislação vigente, de acordo com as condições técnicas e indicações da fiscalização, incluindo todo o equipamento para leituras e análise, correcções e afinações. vg 1 971.24;vg;1;971.24
"nan 4.3. execução e fornecimento de processo de ''telas finais"" conforme instruções da fiscalização, de todas as redes de drenagem de águas residuais domésticas e pluviais executadas, desviadas ou adaptadas em obra, incluindo actualização do cadastro e todos os trabalhos e fornecimentos acessórios ou complementares. vg 1 1830.08";vg;1;1830.08
nan nan fornecimento e instalação de caixa de entrada de gás a instalar no limite do lote, incluindo válvulas de corte, redutor de pressão, etc, em conformidade com o desenho de pormenor e diretivas da entidade distribuidora, ligação à terr, assenter vg 1 843.12;vg;1;843.12
nan nan dn 40 ml 3 168.62;vg;1;505.86
nan nan - cu 42 ml 23 65.83;vg;1;1514.09
nan nan fornecimento e instalação de bateria de contadores para 6 contadores g4, de acordo com desenho de pormenror, incluindo válvulas de secionamento, e restantes acessórios conforme desenho de pormenor e requisitos da entidade fornecedora, assente vg 1 998.52;vg;1;998.52
nan nan trabalhos de construção civil incluindo maciços de assentamento dos equipamentos, abertura e tapamento de roços, etc. inerentes à empreitada. vg 1 2529.31;vg;1;2529.31
nan nan - cu 18 ml 1 16.66;vg;1;16.66
nan nan - cu 22 ml 6 21.72;vg;1;130.32
nan nan - cu 28 ml 55 34.29;vg;1;1885.95
"nan nan - 1/2"" fogão un 1 72.91";vg;1;72.91
"nan nan - 3/4"" caldeira un 1 60.98";vg;1;60.98
nan nan fornecimento, assentamento de válvula de corte, de 1/4 de volta, do piso dn28 un 1 80.09;vg;1;80.09
nan nan trabalhos de construção civil incluindo maciços de assentamento dos equipamentos, abertura e tapamento de roços, etc. inerentes à empreitada. vg 1 800.95;vg;1;800.95
nan nan montagem e desmontagem de andaimes nas 2 fachadas durante o decurso da obra, para recuperação e beneficiação de fachadas cj 1 40468.9;vg;1;40468.9
nan nan recuperação e beneficiação das fachadas, nomeadamente lavagem, tratamento de incorreções, pinturas e hidrofugagens de acordo com as boas práticas da construção cj 1 63232.65;vg;1;63232.65
nan nan total trabalhos contratuais nan nan nan;vg;1;1459385.66
"nan i.0.1.1 montagem de estaleiro; vg 1 63600";vg;1;63600.0
"nan i.0.1.2 manutenção e limpeza de estaleiro e obra durante a fase de construção; vg 1 14840";vg;1;14840.0
"nan i.0.1.3 desmontagem de estaleiro; vg 1 4240";vg;1;4240.0
"nan i.0.1.4 reparação de danos causados; vg 1 1696";vg;1;1696.0
"nan i.0.1.5 limpeza final de obra; vg 1 6360";vg;1;6360.0
nan i.0.2 desenvolvimento e implementação de plano de prevenção e gestão de residuos de construção e demolição (ppgrcd) de acordo com o decreto-lei 46/2008 de 12/mar., incluindo todos os trabalhos acessórios, necessários e complementares. vg 1 318;vg;1;318.0
nan i.0.3 desenvolvimento e implementação do plano de prevenção e saúde para execução da obra, de acordo com o artigo 14º do decreto-lei nº 273/2003 de 29/out., incluindo todos trabalhos e encargos necessários. vg 1 12720;vg;1;12720.0
nan i.0.4 fornecimento e colocação em obra de painel de informação, segundo modelo a definir pelo dona da obra ou fiscalização, onde conste a identificação da obra, do dono da obra, do empreiteiro adjudicatário com menção do respectivo alvará, bem como todos os elementos informativos considerados relevantes pelo dono da obra. tudo de modo a salvaguardar a legislação em vigor nomeadamente o previsto no artº. 348º do dec-lei n.º 18/08 de 18 dezembro. vg 1 318;vg;1;318.0
nan i.0.5 fornecimento e execução de telas finais, de acordo com legislação e posturas municipal em vigor. vg 1 1802;vg;1;1802.0
nan i.0.6 encargos com execução de ensaios julgados necessários, a defenir pelo dono de obra ou fiscalização, durante a execução da obra. vg 1 nan;vg;1;1.0
"nan i.0.7.1 levantamento detalhado e relatório fotográfico de todos os vãos e elementos existentes a manter e ou a reproduzir; vg 1 nan incluido em";vg;1;1.0
"nan i.0.7.2 execução de reportagem fotográficamensale elaboração de vídeo no final dos trabalhos; vg 1 nan";vg;1;1.0
"nan i.0.7.3 implementação e acompanhamento mensal, de monitorização em fachadas; vg 1 4558";vg;1;4558.0
nan i.0.7.4 execução de vistorias de habitações e espaços vizinhos, incluindo emissão de respectivos relatórios entregues aos seus proprietários: vg 1 3710;vg;1;3710.0
nan i.1.1.1.1 em paredes simples exteriores, em alvenaria de tijolo 30x20x22. m2 356.2 27.56;vg;1;9816.87
nan i.1.1.1.2 em paredes simples exteriores, em alvenaria de tijolo 30x20x22, em paredes de empema com edificios vizinhos m2 74.8 27.56;vg;1;2061.49
nan i.1.1.1.3 em paredes simples exteriores, em alvenaria de tijolo 30x20x11, em empena esqª. m2 18.7 18.02;vg;1;336.97
nan i.1.2.1.1 paredes duplas em tijolo 2x30x20x11, incluindo caixa de ar com isolamento m2 176 41.34;vg;1;7275.84
nan i.1.2.1.2 paredes simples em tijolo 30x20x7, incluindo isolamento m2 289.6 27.56;vg;1;7981.38
nan i.1.2.1.3 paredes duplas em tijolo 30x20x11, incluindo caixa de ar com isolamento m2 39.3 41.34;vg;1;1624.66
nan i.1.2.1.4 paredes simples em tijolo 30x20x11 m2 36.8 17.49;vg;1;643.63
nan i.1.2.1.5 paredes simples com 25 cm de espessura no tosco m2 4.9 29.68;vg;1;145.43
nan i.1.3.1.1 paredes divisórias com estrutura reforçada, revestidas a dupla chapa de gesso cartonado, sendo uma face a placas de gesso hidrofugo e outra a placas de gesso standard, incluindo isolamento, pronto a receber revestimento final. (conforme descrito em nota de cap. 1.3) m2 247.7 52.89;vg;1;13100.85
nan i.1.3.1.2 paredes divisórias com estrutura reforçada, revestidas a dupla chapa de gesso cartonado, sendo ambas as faces revestidas a placas de gesso hidrofugo, incluindo isolamento, pronto a receber revestimento final. (conforme descrito em nota de cap. 1.3) m2 13.3 56.45;vg;1;750.79
nan i.1.3.1.3 paredes em corretes com estrutura reforçada, revestidas a dupla chapa de gesso cartonado, numa só face a placas de gesso hidrofugo, incluindo isolamento, pronto a receber revestimento final. (conforme descrito em nota de cap. 1.3) m2 76.7 52.95;vg;1;4061.27
nan i.1.3.1.4 paredes em corretes com estrutura reforçada, revestidas a dupla chapa de gesso cartonado, numa só face a placas de gesso standard, incluindo isolamento, pronto a receber revestimento final. (conforme descrito em nota de cap. 1.3) m2 21.3 52.95;vg;1;1127.84
nan i.1.3.1.5 paredes divisórias com espessura de 13/15cm, revestidas a gesso cartonado, sendo ambas as faces revestidas a placas de gesso standard, incluindo isolamento, pronto a receber revestimento final. (conforme descrito em nota de cap. 1.3) m2 514.1 50.35;vg;1;25884.94
nan i.1.3.1.6.1 em gesso cartonado standard m2 26.3 29.68;vg;1;780.58
nan i.1.3.1.6.2 em gesso cartonado hidrófugo m2 43.4 33.92;vg;1;1472.13
"nan i.2.1.1 fornecimento, montagem e execução de cobertura inclinada, incluindo subtelha tipo ""onduline"" refª. st50 ou equivalente, ripado em pvc, telha cerâminca tipo ""marselha"", remates angulares e cumeeiras cerâmicas, guardas fogos em alvenaria de tijolo devidamente rebocado, rufos de zinco nº. 12 tipo ""camarinha"" ou equivalente com pintura na cor da telha, todos os remates e trabalhos complementares. m2 289.2 62.54";vg;1;18086.57
nan i.2.1.2.1 chaminés de ventilação inst. sanitárias com secção de 1,45x0,35m un 2 1272;vg;1;2544.0
nan i.2.1.2.2 chaminés de ventilação inst. sanitárias com secção de 0,75x0,50m un 1 954;vg;1;954.0
nan i.2.1.2.3 chaminés de ventilação cozinhas com secção de 0,60x0,60m un 1 848;vg;1;848.0
"nan i.2.1.3 fornecimento e assentamento de vão de desenfumagem de escada, tipo velux ""ggl sk06"" ou equivalente, com 1,18x0,78m, com abertura por adicionamento de fusivel térmico, incluindo vidro duplo ""sgg climaplus"" constituído por vidro exterior ""sgg cool-lite skn 174 ii"" de 6mm, caixa de ar com 12mm e vidro interior laminado ""sgg stadip 44.2"" de 8,76mm, cortina de escurecimento ""dkl na cor 1025, rufo ""edw"" de remates na cor terracota, todos os remates e trabalhos complementares. (acab. 12) un 1 914.99";vg;1;914.99
"nan i.2.1.4 fornecimento e assentamento de janela de cúpula em acesso à cobertura, tipo velux ""cvp 080080"" ou equivalente, com abertura manual, incluindo vidro duplo ""sgg climaplus"" constituído por vidro exterior ""sgg cool-lite skn 174 ii"" de 6mm, caixa de ar com 12mm e vidro interior laminado ""sgg stadip 44.2"" de 8,76mm, cortina de escurecimento ""dkl na cor 1025, rufo ""edw"" de remates na cor terracota, todos os remates e trabalhos complementare (acab. 13) un 1 1161.65";vg;1;1161.65
"nan i.2.1.5 fornecimento e montagem de revestimento de trapeiras a chapa metálica lisa, grampeada tipo ""camarinha"" ou equivalente, incluindo fixações, metalização, tratamento anticorrosivo, pintura a tinta de esmalte na cor cinza ral 7040, todos os remates e trabalhos complementares. (acab. 16) m2 41.9 153.7";vg;1;6440.03
"nan i.3.1.1 fornecimento e execução de sistema impermeabilização da imperalum ou equivalente em pavimento térreo (piso -3), incluindo betonilha de regularização com argamassa hidrófuga de cimento e areia ao traço 1:3, aplicação de duas demãos cruzadas de emulsão betuminosa tipo ""flintekote f"", membrana betuminosa com armadura de fibras de vidro protegida a polietileno em ambas as faces tipo ""polyplas 30"", membrana betuminosa com armadura poliéster protegida a polietileno em ambas as faces tipo ""polyster 40t"", manta geotêxtil de fibras sintéticas com 150 gr/m2 em camada de separadora e protecção, tipo ""impersep 200"", dobras sob soleiras e paredes, sobreposições, betonilha de protecção do sistema de impermeabilização, todos os remates e trabalhos complementares. m2 242.8 50.88";vg;1;12353.66
"nan i.3.1.2 fornecimento e execução de sistema de impermeabilização da imperalum ou equivalente em instalacões sanitárias, incluindo betonilha de regularização com argamassa de cimento e areia ao traço 1:3, aplicação de duas demãos cruzadas de emulsão betuminosa tipo ""flintekote f"", membrana betuminosa com armadura de feltro de poliester ""polyster 40"", camada separadora de protecção de feltro orgânico saturado em betume ""impersat 400"" e manta geotêxtil de tecido poliester calandrado tipo ""impersep 200"", dobras a paredes, sobreposições, betonilha de enchimento e protecção do sistema de impermeabilização, pronta a receber acabamento final, todos os remates e trabalhos complementares. m2 114.7 42.14";vg;1;4833.46
"nan i.3.1.3 fornecimento e execução de sistema de impermeabilização da imperalum ou equivalente em varandas e terraços, incluindo betonilha de regularização e formação de pendentes com argamassa de cimento e areia ao traço 1:3, aplicação de duas demãos cruzadas de emulsão betuminosa tipo ""flintekote f"", membranas betuminosas com armadura de feltro de poliester tipo ""polyplas 30"" e ""polyxis r50 garden"", camada separadora de protecção de feltro orgânico saturado em betume ""impersat 400"" e manta geotêxtil de tecido poliester calandrado tipo ""impersep 200"", dobras sob soleiras e a paredes, sobreposições, betonilha de enchimento e protecção do sistema de impermeabilização, pronta a receber acabamento final, todos os remates e trabalhos complementares. m2 148.9 52.95";vg;1;7884.26
"nan i.3.1.4 fornecimento e execução de sistema de impermeabilização da imperalum ou equivalente em logradouros (pisos -2 a 0), incluindo betonilha de regularização e formação de pendentes com argamassa de cimento e areia ao traço 1:3, aplicação de duas demãos cruzadas de emulsão betuminosa tipo ""flintekote f"", membranas betuminosas com armadura de feltro de poliester tipo ""polyplas 30"" e ""polyxis r50 garden"", camada separadora de protecção de feltro orgânico saturado em betume ""impersat 400"" e manta geotêxtil de tecido poliester calandrado tipo ""impersep 200"", dobras sob soleiras e a paredes, sobreposições, betonilha de protecção do sistema de impermeabilização, pronta a receber acabamento final, todos os remates e trabalhos complementares. m2 76.7 52.74";vg;1;4045.16
"nan i.3.1.5 fornecimento e execução de sistema de impermeabilização da imperalum ou equivalente em terraço de cobertura, incluindo betonilha de regularização e formação de pendentes com argamassa de cimento e areia ao traço 1:3, aplicação de duas demãos cruzadas de emulsão betuminosa tipo ""flintekote f"", membranas betuminosas com armadura de feltro de poliéster tipo ""polyplas 30"" e ""polyster 40t"", camada separadora de protecção de feltro orgânico saturado em betume ""impersat 400"" e manta geotêxtil de tecido poliester calandrado tipo ""impersep 200"", dobras a paredes, sobreposições, betonilha de protecção do sistema de impermeabilização, pronta a receber acabamento final, todos os remates e trabalhos complementares. m2 47.3 50.35";vg;1;2381.55
"nan i.3.1.6 fornecimento e execução de sistema de impermeabilização da imperalum ou equivalente em estacionamento (piso 0), incluindo betonilha de regularização e formação de pendentes com argamassa de cimento e areia ao traço 1:3, aplicação de duas demãos cruzadas de emulsão betuminosa tipo ""flintekote f"", membranas betuminosas com armadura de feltro de poliéster tipo ""polyplas 30"" e ""polyster 40t"", isolamento térmico de poliestireno expandido exturdido com 8cm de espessura, ""dow floomate"" ou equivalente, camada separadora de protecção de feltro orgânico saturado em betume ""impersat 400"" e manta geotêxtil de tecido poliester calandrado tipo ""impersep 200"", dobras sob soleiras e a paredes, sobreposições, betonilha de enchimento e protecção do sistema de impermeabilização, pronta a receber acabamento final, todos os remates e trabalhos complementares. m2 241 63.34";vg;1;15264.94
"nan i.3.1.7 fornecimento e execução de sistema de impermeabilização da imperalum ou equivalente em caleiras de drenagem águas pluviais, incluindo betonilha de regularização em formação de pendentes com argamassa hidrofugada de cimento e areia ao traço 1:3, sistema de impermeabilização da ""imperalum"", aplicação de emulsão betuminosa com primário tipo ""imperkote f"", membranas betuminosas com armadura de feltro de poliéster tipo ""polyplas 30"" e ""polyster 40t"", camada separadora de protecção em feltro orgânico saturado de betume ""impersat 400"" e manta geotêxtil de tecido poliester calandrado tipo ""impersep 200"", mangas e acessórios de ligação a tubos de queda de drenagem de águas, dobras sob soleiras e paredes, sobreposições, betonilha de acabamento final, enchimento e protecção do sistema de impermeabilização, todos os remates e trabalhos complementares. ml 48.1 63.39";vg;1;3049.06
"nan i.3.2.1 fornecimento e aplicação sistema de isolamento térmico exterior em fachadas (tipo capoto), da weber ""therm karamic plus"" ou equivalente, incluindo reboco de regularização, argamassa de colagem, placas isolantes xps de poliestireno extrudido com 80 e 50 mm de espessura em zonas de alvenarias e elementos de betão armado respectivamente, rede de reforço, barramento de base com argamassa fibrada para colagem de placas de isolamento térmico e aplicação de pregos de aço para fixação das placas, barramento de isolamento térmico com argamassa fibrada e aplicação de rede em fibra reforçada, todos os acessórios, todos os remates e trabalhos complementares. m2 778.4 52.47";vg;1;40842.65
"nan i.3.2.2 fornecimento e aplicação sistema de isolamento térmico interior em paredes (tipo capoto), da weber ""therm karamic plus"" ou equivalente, incluindo reboco de regularização, argamassa de colagem, placas isolantes xps de poliestireno extrudido com 50 mm de espessura, rede de reforço, barramento de base com argamassa fibrada para colagem de placas de isolamento térmico e aplicação de pregos de aço para fixação das placas, barramento de isolamento térmico com argamassa fibrada e aplicação de rede em fibra reforçada, revestimento espeço liso na cor branco, pronto a receber pintura final, todos os remates e trabalhos complementares. m2 53.8 55.65";vg;1;2993.97
nan i.3.2.3.1 em coberturas inclinadas, com placas isolantes xps de poliestireno extrudido de 50 mm de espessura. m2 289.2 55.65;vg;1;16093.98
nan i.3.2.3.2 em coberturas inclinadas, com placas isolantes xps de poliestireno extrudido de 100 mm de espessura. m2 47.3 57.24;vg;1;2707.45
"nan i.3.2.3 fornecimento e aplicação sistema de isolamento térmico interior em tecto de estacionamento (tipo capoto), da weber ""therm karamic plus"" ou equivalente, incluindo reboco de regularização, argamassa de colagem, placas isolantes xps de poliestireno extrudido com 50 mm de espessura, rede de reforço, barramento de base com argamassa fibrada para colagem de placas de isolamento térmico e aplicação de pregos de aço para fixação das placas, barramento de isolamento térmico com argamassa fibrada e aplicação de rede em fibra reforçada, revestimento espeço arreado fino na cor branco, pronto a receber pintura final, todos os remates e trabalhos complementares. m2 238.7 48.76";vg;1;11639.01
"nan i.4.1.1 fornecimento e execução de betonilha em camadas enchimento com espessura minima de 6cm, em betão leve tipo ""leca"" ou equivalente, em argamassa de cimento, areia e inertes leves ao traço 1:2:3, com acabamento sarrafado, todos os remates e trabalhos complementares. m2 843.1 14.84";vg;1;12511.6
"nan i.4.1.2 fornecimento e execução de betonilha em camada de regularização com espessura minima de 3cm, em argamassa de cimento e areia ao traço 1:3, incluido isolamento acústico com manta ""imperimpact 10"" da imperalum ou equivalente, acabamento afagado pronto a receber revestimento final, todos os remates e trabalhos complementares. m2 843.1 25.44";vg;1;21448.46
nan i.4.1.3 fornecimento e asentamento de pavimento vinílico flutuante da skinfloor, em réguas de encaixe com 121x16,9cm , refª. a definir conforme mapa de acabamentos, assente de acordo com estereotomia em projecto, incluindo barramento autonivelante, feltro isolante, cortes, remates e todos os trabalhos complementares. m2 843.1 47.97;vg;1;40443.51
nan i.4.1.4 fornecimento e assentamento de rodapés em madeira com secção de 7x1,5 cm, acabamento lacado à cor branca, incluindo fixação através de dupla fita autocolante de dupla face, cortes, todos os remates e trabalhos complementares. ml 551.8 15.58;vg;1;8597.04
nan i.4.2.1 fornecimento e execução de estuque liso projectado, da seral ou equivalente, incluindo prévio salpisco, camada de enchimento e regularização na cor cinza, camada de acabamento na cor branca, pronto a receber pintura, todos os remates e trabalhos complementares. m2 864.2 17.225;vg;1;14885.85
nan i.4.3.1.1 em roupeiros e halls entrada, com secção de 0,35x0,13 /0,15m. ml 120.9 25.44;vg;1;3075.7
nan i.4.3.1.2 em separação de halls entrada com salas / kitchenettes, com secção de 0,35x0,35m. ml 7.5 25.44;vg;1;190.8
"nan i.4.3.2 fornecimento e execução de tectos falsos fixo diretamente à laje de betão e ou pequenas zonas suspensas, com pd de 2,40 e 2,55m, em gesso cartonado ""standard"" tipo a com 15mm espessura da knauf ou equivalente, incluindo isolamento térmico e acústico a lã mineral de 70kg/m3 fixações, tratamento de juntas, barramento, pronto a receber pintura, todos os remates e trabalhos complementares. m2 777.6 29.47";vg;1;22915.87
nan i.4.3.3 fornecimento e aplicação de sancas com secção de 100x60mm em gesso pré-moldado da intergesso, refª. c 2157, incluindo fixação, remates, tratamento de juntas, pronto a receber pintura, todos os remates e trabalhos complementares. ml 834.1 17.23;vg;1;14371.54
"nan i.5.1.1 fornecimento e assentamento em paredes de mosaico cerâmico com 45x90cm rectificado da aleluia modelo ""piazen - sand"" cor natural mate refª. p9066r, assente de acordo com estereotomia em projecto, incluindo assentamento a cimento cola branco tipo ""weber col classic"" ou equivalente, cortes, refechamento e limpeza de juntas, todos os remates e trabalhos complementares. m2 81.8 48.65";vg;1;3979.57
nan i.5.2.1 fornecimento e execução de salpisco, emboço e reboco com acabamento sarrafado em com argamassa hidrofugada de cimento e areia ao traço 1:4, pronto a receber revestimento final, incluindo aplicação de rede de fibra de vidro em cantos, arestas e zonas de transição de materiais, todos os remates e trabalhos complementares m2 126.9 14.84;vg;1;1883.2
"nan i.5.2.2 fornecimento e assentamento em paredes de mosaico cerâmico com 45x90cm rectificado da aleluia modelo ""piazen - sand"" cor natural mate refª. p9066r, assente de acordo com estereotomia em projecto, incluindo assentamento a cimento cola branco tipo ""weber col classic"" ou equivalente, cortes, refechamento e limpeza de juntas, todos os remates e trabalhos complementares. m2 447.1 48.65";vg;1;21751.42
"nan i.5.3.1 fornecimento e execução de tectos falsos em gesso cartonado ""hidrófogo"" tipo hi com 15mm espessura da knauf ou equivalente, incluindo estrutura em perfis metálicos de chapa galvanizada, recaídas, alhetas ao tecto no remate com paredes, fixações, tratamento de juntas, barramento, pronto a receber pintura, todos os remates e trabalhos complementares (pd 2,40m) m2 110.2 27.56";vg;1;3037.11
